Rand,category_id,category_level1,category_level2,category_level3
0.752721034039329,1000006607,SPORT,GOLF,SAC DE GOLF
0.751995070998487,1000000349,PUERICULTURE,BAIN BEBE,THERMOMETRE DE BAIN
0.751710598310359,1000010162,BIJOUX -  LUNETTES - MONTRES,MONTRES,BOITE A MONTRE
0.751642928016607,1000012616,PARAPHARMACIE,MATERIEL PARAMEDICAL,COUSSIN CHAUFFANT
0.751537926761084,1000008816,JEUX - JOUETS,JEUX DE CAFE - BAR,FLIPPER
0.751117614383588,1000010082,BAGAGERIE,PETITE MAROQUINERIE,PORTE MONNAIE
0.7508456108804,1000011466,INFORMATIQUE,CLAVIER - SOURIS - WEBCAM,TELECOMMANDE DE PRESENTATION
0.750693575868274,1000019488,MEUBLE,MEUBLE DE CHAMBRE,BOUT DE LIT
0.750683518160039,1000002350,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,SEL - POIVRE - MOUTARDE
0.75051689433507,1000019136,SPORT,SPORT D'EAU - GLISSE D'EAU,TOP DE GLISSE - LYCRA DE GLISSE
0.750513812554898,1000007900,PARAPHARMACIE,AIDE A LA MOBILITE,ENFILE-BAS - ENFILE-CHAUSSETTES - ENFILE-VETEMENTS
0.750445207520067,1000008904,JEUX - JOUETS,JONGLERIE,DIABOLO
0.749994305074678,1000013732,INSTRUMENTS DE MUSIQUE,MATERIEL DE JEU,ACCORDEUR
0.749731839898869,1000013040,DECO - LINGE - LUMINAIRE,OBJET DE DECORATION - BIBELOT,PACK OBJETS DE DECO
0.749298876640219,1000015381,JARDIN - PISCINE,ARROSAGE,PROGRAMMATEUR D'ARROSAGE
0.749229532902818,1000003357,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES DE CUISINE,REPOSE USTENSILES
0.749205013169114,1000016892,ELECTROMENAGER,BEAUTE - BIEN-ETRE,VENTOUSE D'ASPIRATION SEBUM - VENTOUSE D'ASPIRATION COMEDON
0.748959975963172,1000003007,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,DECAPEUR
0.748953879462948,1000017012,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,PIOCHE
0.748591469951544,1000015647,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,BONNET DE DOUCHE
0.748380037973506,1000017816,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,CLE EN T - CLE EN T 6 PANS - CLE EN T EN DOUILLE - CLE EN T EN DOUILLE ARTICULEE - CLE A BEQUILLE 6 PANS
0.748098013197431,1000000451,PUERICULTURE,SECURITE BEBE,PROTEGE COINS-ARRETES
0.747998421678761,1000007807,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE APERITIF - OENOLOGIE,FLASQUE
0.747772523351251,1000007772,PUERICULTURE,SOIN MAMAN,BIJOU DE GROSSESSE
0.74776340982379,1000013046,JARDIN - PISCINE,AMENAGEMENT EXTERIEUR - DU JARDIN,PIERRE - GABION DE PIERRE
0.74773014651209,1000017612,BATEAU MOTEUR - VOILIER,NAVIGATION - ELECTRONIQUE MARINE,VHF PORTABLE - VHF FIXE - RADIO
0.747632106764846,1000011375,TELEPHONIE - GPS,SMARTPHONE - MOBILE,PDA - ASSISTANT PERSONNEL
0.747467946814685,1000013339,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,LED ET ACCESSOIRES
0.747338359968003,1000006949,SPORT,SPORT DE MONTAGNE,SAC A DOS DE RANDONNEE
0.74729630406967,1000018242,DVD - BLU-RAY,DVD,DVD DESSIN ANIME - DVD ANIMATION
0.747031698460939,1000003999,HYGIENE - BEAUTE - PARFUM,CAPILLAIRE,PRODUIT DE PERMANENTE - BIGOUDIS - ACCESSOIRES PERMANENTE
0.746993204067093,1000012301,DROGUERIE,MATERIEL D'ENTRETIEN,SERPILLERE - LAVETTE - TETE BALAI ESPAGNOL
0.746730790141777,1000016534,ANIMALERIE,VETEMENT - ACCESSOIRE,PULL - GILET
0.746726725014222,1000019041,SPORT,BASEBALL,CASQUE DE BASEBALL - MASQUE DE BASEBALL
0.746342078621307,1000004228,HYGIENE - BEAUTE - PARFUM,HYGIENE BEBE,LAIT - EAU MICELLAIRE - LINIMENT - LINGETTE
0.745976496790816,1000005724,AUTO - MOTO,PIECES,BALAI D'ESSUIE GLACE
0.745739730729112,1000011765,MATERIEL MEDICAL,MONITORING,MONITEUR DE CONSTANTES VITALES - MULTIPARAMETRIQUE
0.745627412865851,1000017923,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,PRISE TELECOMMANDEE - TELECOMMANDE DE PRISE
0.745507107900194,1000019750,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,ETIQUETTE NFC - AUTOCOLLANT NFC - TAG NFC
0.745341010300115,1000002166,JARDIN - PISCINE,HAMMAM - SAUNA - SPA,POELE POUR SAUNA
0.745156273033885,1000015222,JARDIN - PISCINE,CULTURE INDOOR,BACHE - MYLAR
0.744678733038266,1000005670,AUTO - MOTO,OUTILLAGE,POMPE A PIED
0.744353659772278,1000015389,MEUBLE,MEUBLE DE SEJOUR - ENTREE,PLATEAU DE TABLE VENDU SEUL
0.7443488524379,1000004676,INFORMATIQUE,PROTECTION - PERSONNALISATION - SUPPORT,SUPPORT UNITE CENTRALE - FIXATION UNITE CENTRALE
0.744208754764923,1000004085,INFORMATIQUE,CONNECTIQUE - ALIMENTATION,BATTERIE D'ALIMENTATION INFORMATIQUE
0.74400656965223,1000000893,EPICERIE,CONSERVE DE LEGUME,ARTICHAUTS
0.743719383933794,1000007170,SPORT,CYCLES,PROTECTION CADRE - PROTECTION GAINE
0.743614210344827,1000010643,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,CARTE SIM
0.743584554993818,1000002838,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,TOURILLON
0.743470590107475,1000018172,DECO - LINGE - LUMINAIRE,RIDEAU - STORE - ACCESSOIRE,PANNEAU JAPONAIS
0.74346191749597,1000012030,POINT DE VENTE - COMMERCE - ADMINISTRATION,MOBILIER,MANNEQUIN - BUSTE - TETE
0.743156352917786,1000015284,ELECTROMENAGER,SERVICE - CONSERVATION,SALAMANDRE
0.743142705406962,1000019140,SPORT,SPORT DE COMBAT - ARTS MARTIAUX,BANDEAU D'ART MARTIAUX - FOULARD D'ART MARTIAUX
0.742949345134612,1000019633,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,BANDEAU DE FIXATION CAMERA - BRASSARD CAMERA - CEINTURE TETE CAMERA
0.742936800280031,1000002144,JARDIN - PISCINE,PISCINE,RACCORD - VANNE
0.742888267037074,1000007393,SPORT,GLISSE URBAINE,PEGS - CALE-PIEDS
0.742755424114452,1000013351,ELECTRONIQUE,COMPOSANTS OPTOELECTRONIQUES,COMPOSANT ACOUSTIQUE
0.742492918463395,1000015142,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,PEINTURE AU NUMERO
0.742323106270533,1000019528,MEUBLE,MEUBLE DE CHAMBRE,PENDERIE SOUPLE
0.742036244029286,1000015211,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PETITES FOURNITURES,FLACON VIDE - PIPETTE VIDE - SERINGUE VIDE - VAPORISATEUR VIDE
0.741759324570787,1000018529,JEUX VIDEO,JEUX VIDEO,SORTIE JEUX NEW 3DS - 3DS XL
0.741165842248095,1000008914,JEUX - JOUETS,JONGLERIE,RESSORT MAGIQUE - ONDAMANIA - SLINKY
0.741012476650846,1000016095,TENUE PROFESSIONNELLE,VETEMENT PROFESSIONNEL,COMBINAISON PROFESSIONNELLE
0.740683115516268,1000014431,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,COLLECTION - PHILATELIE - CARTOPHILIE - NUMISMATIQUE,BILLET - BILLET DE BANQUE
0.740252766562898,1000018130,DECO - LINGE - LUMINAIRE,ACCESSOIRE DE CHEMINEE,SAC A BUCHE - PANIER A BUCHE - CHARIOT A BUCHE - CORBEILLE PORTE BUCHE
0.740246934634421,1000012700,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,TOILETTES SECHES
0.740108005180105,1000008996,JEUX - JOUETS,MULTIMEDIA ENFANT,ACCESSOIRE DE JEU MULTIMEDIA ENFANT
0.739958793192052,1000010732,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,MICROPHONE EXTERNE - MICRO POUR CAMESCOPE
0.739706172873116,1000014238,LIBRAIRIE,POLICIER - SUSPENSE,POLICIER
0.738944236766504,1000003980,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,LECTEUR INTERNE DE DISQUETTE - CARTOUCHE DE STOCKAGE
0.738626296728792,1000003009,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,DECOLLEUSE
0.738149652480923,1000002275,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE APERITIF - OENOLOGIE,CARAFE A DECANTER - CARAFE A VIN - AERATEUR DE VIN
0.738124446472556,1000005613,AUTO - MOTO,OUTILLAGE,COMBINAISON DE MECANICIEN
0.737999070273362,1000010151,BIJOUX -  LUNETTES - MONTRES,LUNETTES,LUNETTES DE SOLEIL
0.737609169594007,1000015912,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,CLAVIER (PIECE DETACHEE)
0.737521905971777,1000010865,PHOTO - OPTIQUE,STUDIO PHOTO - ECLAIRAGE,PROJECTEUR - SPOT - AMPOULE
0.737430981868565,1000019588,DECO - LINGE - LUMINAIRE,DECORATION DE NOEL,VILLAGE DE NOEL - MANEGE DE NOEL - DECOR DE NOEL
0.737260346575563,1000001727,DECO - LINGE - LUMINAIRE,LINGE DE LIT,DRAP HOUSSE
0.736928242176943,1000012989,DECO - LINGE - LUMINAIRE,DECORATION MURALE - TABLEAU - CADRE PHOTO - STICKER,TABLEAU - TOILE
0.73636673830989,1000013417,ELECTRONIQUE,PNEUMATIQUE - HYDRAULIQUE,ACCESSOIRES POUR PNEUMATIQUE
0.735208240868725,1000012513,ARTICLES POUR FUMEUR,CIGARETTE,CENDRIER
0.735198391339529,1000014551,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,ECRITURE - CALLIGRAPHIE,KIT POUR CALLIGRAPHIE
0.735090312083999,1000004217,HYGIENE - BEAUTE - PARFUM,DENTAIRE,FIXATEUR DE PROTHESE DENTAIRE
0.734954105803589,1000004275,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,TATOUAGES - BIJOUX DE CORPS - BIJOUX DE CHEVEUX
0.734858347524764,1000020417,SPORT,SPORT DE MONTAGNE,MAILLOT - DEBARDEUR - T-SHIRT - POLO DE SPORT DE MONTAGNE
0.734705134025723,1000006320,SPORT,CAMPING - CAMP DE BASE,POPOTE - VAISSELLE - COUVERTS
0.734434417325807,1000012867,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,POMPE A BOISSON MANUELLE
0.734349663636179,1000014369,INSTRUMENTS DE MUSIQUE,OUTIL - PIECE DETACHEE,TUBE BATTERIE - DECLENCHEUR BATTERIE - CROCHET PATTERIE - CACHE BATTERIE - CHEMINEE BATTERIE
0.734260137439463,1000018025,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,PLATOIR - TRUELLE - TALOCHE
0.734000119132559,1000005393,AUTO - MOTO,VEHICULE,KART
0.733959108381797,1000005605,AUTO - MOTO,OUTILLAGE,CHARGEUR DE BATTERIE
0.733937306375026,1000006730,SPORT,PECHE,NYLON - FIL DE PECHE - TRESSE
0.733836162088086,1000017733,PUERICULTURE,SOIN MAMAN,HOUSSE COUSSIN GROSSESSE - HOUSSE COUSSIN ALLAITEMENT
0.733830517140071,1000018054,ELECTROMENAGER,COIFFURE,BROSSE SOUFFLANTE
0.733738477715922,1000008064,AUTO - MOTO,HABITATION MOBILE - AMENAGEMENT INTERIEUR,PORTE DE SERVICE - PORTILLON DE SERVICE - PORTE DE COFFRE - PORTILLON DE COFFRE
0.733718794975263,1000016668,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,FAUX CILS
0.733011185946544,1000017472,BATEAU MOTEUR - VOILIER,ELECTRICITE,PRISE BATEAU - INTERRUPTEUR BATEAU
0.732858925246479,1000016166,TENUE PROFESSIONNELLE,COIFFE PROFESSIONNELLE,CAGOULE PROFESSIONNELLE - BONNET PROFESSIONNEL - CHAPKA PROFESSIONNEL
0.732708581274787,1000016274,ANIMALERIE,ATTACHE - SELLERIE,HARNAIS ANIMAL
0.732525190872074,1000005880,AUTO - MOTO,PIECES,FILTRE D'HABITACLE
0.732515475830037,1000008838,JEUX - JOUETS,JEUX DE CAFE - BAR,TABLE MULTI-JEUX
0.732212313141172,1000001936,JARDIN - PISCINE,DECORATION DU JARDIN,STATUE - STATUETTE - CERAMIQUE
0.732115402599127,1000006412,SPORT,CYCLES,VELO DE COURSE - VELO DE ROUTE
0.731169820287793,1000003618,ELECTROMENAGER,FABRICATION MAISON,YAOURTIERE - FROMAGERE
0.730931937696274,1000004305,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,EYE-LINER - CRAYON - KHOL
0.73092669720296,1000019679,PHOTO - OPTIQUE,OBJECTIF - FLASH - ZOOM,ADAPTATEUR DE FLASH
0.730917775104906,1000003967,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,CARTE SON INTERNE
0.730888436459089,1000002866,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,CROCHET - PEIGNE - ANNEAU D'ACCROCHE - PITON
0.730705727138759,1000012420,DECO - LINGE - LUMINAIRE,ACCESSOIRE SALLE DE BAIN,PORTE SERVIETTE
0.730454573975768,1000014631,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,MODELAGE - SCULPTURE,MOULE A MODELER - MASSE DE MOULAGE - MASSE DE COULEE
0.730379114871281,1000014976,MATERIEL DE BUREAU,POUR LES PRESENTATIONS,POINTEUR
0.730342211213006,1000002121,JARDIN - PISCINE,PISCINE,ECHELLE DE PISCINE - ESCALIER DE PISCINE
0.730216175517572,1000009116,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE APERITIF - OENOLOGIE,PAILLE NON JETABLE
0.729644574460069,1000016900,ELECTROMENAGER,COIFFURE,BIGOUDIS CHAUFFANTS - ROULEAUX CHAUFFANTS
0.729509539995621,1000003391,DECO - LINGE - LUMINAIRE,LINGE DE TABLE - CUISINE,VETEMENT CUISINIER
0.729490420410898,1000016330,ANIMALERIE,EDUCATION - ACTIVITE,KIT EDUCATION ACTIVITE
0.729412686043242,1000012476,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,VENTOUSE - CROCHET - ACCROCHE MURALE
0.729165687510879,1000002790,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,BAIGNOIRE - KIT BALNEO
0.728989628695272,1000016498,ANIMALERIE,TRANSPORT - DEPLACEMENT - PROMENADE,CEINTURE DE SECURITE
0.728551980101849,1000014966,MATERIEL DE BUREAU,POUR LES PRESENTATIONS,RELIURE - BAGUETTE PLASTIQUE - TRANSPARENT - COUVERTURE
0.728506958908684,1000021450,INFORMATIQUE,IMPRESSION - SCANNER,PACK IMPRIMANTE ET CARTOUCHES
0.728324305531246,1000003917,EPICERIE,DIETETIQUE MINCEUR,SUBSTITUT DE REPAS
0.728310760473102,1000012397,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,SEPARATEUR - PROTEGE POELE - SEPARATEUR CASSEROLE - PROTEGE CASSEROLE
0.728274772163291,1000016494,ANIMALERIE,TRANSPORT - DEPLACEMENT - PROMENADE,ACCESSOIRE DE MANIPULATION - GANT - CROCHET - PINCE - EPUISETTE
0.727900528803223,1000004375,PARAPHARMACIE,COMPLEMENTS ALIMENTAIRES - THE INFUSION SANTE,COMPLEMENT GROSSESSE - COMPLEMENT ALLAITEMENT
0.727471556300964,1000018846,SPORT,SPORT DE MONTAGNE,CHAUSSURES DE SKI
0.727261012617852,1000014994,MATERIEL DE BUREAU,PETIT MATERIEL,ALIMENTATION - ADAPTATEUR - CABLE
0.727062839561751,1000013782,INSTRUMENTS DE MUSIQUE,MATERIEL DE JEU,SOURDINE - ETOUFFOIR
0.727025325880561,1000015268,ELECTROMENAGER,PREPARATION CULINAIRE,PETRIN - MELANGEUR
0.726908119448865,1000015714,ART DE LA TABLE - ARTICLES CULINAIRES,CUISSON DES ALIMENTS,CUISEUR A RIZ - CUISEUR A PATES
0.726221837780387,1000011481,MATERIEL MEDICAL,ACUPUNCTURE - MEDECINES PARALELLES,AIGUILLE D'ACUPUNCTURE - PATCH
0.726087802918282,1000007600,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MATERIAU GROS OEUVRE,ISOLANT SYNTHETIQUE (POLYSTYRENE - MOUSSE - ISOLANT MINCE - REFLECTIF)
0.72554683457339,1000007249,SONO - DJ,CONSOMMABLES ET MATERIEL DE JEU,FEUTRINE DJ - PLATINE VINYLE
0.725400484100832,1000000304,PUERICULTURE,ACCESSOIRES PROMENADE-VOYAGE,RETROVISEUR INTERIEUR AUTO
0.725296428465387,1000015763,LITERIE,ELEMENT DE LIT,MATELAS
0.725275541972373,1000003407,VIN - ALCOOL - LIQUIDES,CHAMPAGNE - PETILLANT - MOUSSEUX,CHAMPAGNE
0.725220545571473,1000021533,TELEPHONIE - GPS,MONTRE INTELLIGENTE - MONTRE CONNECTEE,MONTRE BLUETOOTH - MONTRE CONNECTEE - MONTRE INTELLIGENTE
0.725214256622665,1000016260,ANIMALERIE,AMENAGEMENT TECHNIQUE DE L'HABITAT,ENTRETIEN - TRAITEMENT
0.724926584797543,1000013736,INSTRUMENTS DE MUSIQUE,MATERIEL DE JEU,ARCHET
0.724912985742565,1000005621,AUTO - MOTO,OUTILLAGE,COSSES - FILS
0.724891841450701,1000003548,DECO - LINGE - LUMINAIRE,LINGE DE LIT,MOUSTIQUAIRE DE LIT
0.72483865264444,1000018810,SPORT,SPORT DE MONTAGNE,CHAUSSON D'ESCALADE
0.724401705654843,1000022411,JEUX - JOUETS,LOISIRS CREATIFS ET ACTIVITES MANUELLES,JEU DE SABLE A MODELER
0.724299080944282,1000002481,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES PATISSERIE,RACLETTE - COUPE-PATE
0.724159345736751,1000008541,AUTO - MOTO,HABITATION MOBILE - AMENAGEMENT INTERIEUR,RANGEMENT - CASIER - ETAGERE
0.724081553396635,1000002981,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,CABLE - FIL - GAINE
0.724045878240469,1000014835,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PETITES FOURNITURES,AIMANT
0.723860788561049,1000013902,INSTRUMENTS DE MUSIQUE,OUTIL - PIECE DETACHEE,KIT OUTILS - PIECES
0.723763709096934,1000005794,AUTO - MOTO,PIECES,CAPTEUR DE TEMPERATURE - SONDE DE TEMPERATURE
0.723688379247655,1000005467,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,ANTENNE
0.723592298400216,1000000420,PUERICULTURE,PROMENADE-VOYAGE,PORTE BEBE
0.723513798623215,1000015576,PHOTO - OPTIQUE,CAMESCOPE,PACK CAMESCOPE NUMERIQUE
0.723339612089504,1000014526,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,DESSIN - COLORIAGE,MARQUEUR - MARQUEUR-FEUTRE
0.723148527594335,1000010994,TV - VIDEO - SON,LECTEUR MUSIQUE,BALADEUR - LECTEUR CD - CASSETTE
0.723138803474854,1000017312,EPICERIE,PATES - RIZ - CEREALES - LEGUMES SECS,GALETTES RIZ - MAIS - BLE
0.722767936020258,1000008808,JEUX - JOUETS,JEUX DE CAFE - BAR,AIR HOCKEY
0.722687012022488,1000005300,AUTO - MOTO,EQUIPEMENT PILOTE,SOUS-VETEMENTS PILOTAGE
0.722557964023098,1000014024,LIBRAIRIE,ARTS - CINEMA - MUSIQUE,ARTISANAT
0.722151460192701,1000016408,ANIMALERIE,JOUET,JOUET
0.722138366664721,1000018101,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,MARQUAGE - CRAYON
0.722093769858213,1000002239,ART DE LA TABLE - ARTICLES CULINAIRES,CUISSON DES ALIMENTS,POELE - SAUTEUSE
0.722040111042048,1000002039,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,FAUX - FAUCILLE - SERPE
0.721762840538918,1000020093,SPORT,GOLF,MAILLOT DE GOLF - DEBARDEUR DE GOLF - T-SHIRT DE GOLF - POLO DE GOLF
0.721656942075347,1000013105,ELECTROMENAGER,BEAUTE - BIEN-ETRE,VAPOZONE - VAPEUR-OZONE
0.721461199127048,1000013262,ELECTRONIQUE,CABLES,FILS ELECTRIQUES - TORONS - CONDUCTEURS
0.721399130957927,1000017836,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,CLE A GRIFFE - CLE SERRE-TUBE - CLE STILLSON
0.721298024379497,1000012107,MERCERIE,ACCESSOIRES DE COUTURE,AIGUILLE A COUDRE - AIGUILLE A REPRISE
0.720980179979408,1000016637,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,SOIN DEPIGMENTANT - SOIN ANTI-TACHES
0.720321858657085,1000016664,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,PAPIERS MATIFIANTS MAQUILLAGE
0.720212021135534,1000005760,AUTO - MOTO,PIECES,BOUGIE AUTOMOBILE
0.719757252964857,1000016651,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,SOIN TRANSPIRATION DES PIEDS
0.719646926575162,1000005868,AUTO - MOTO,PIECES,EVAPORATEUR DE CLIMATISATION
0.719574386998111,1000006050,AUTO - MOTO,PIECES,VANNE EGR
0.719519435873946,1000014742,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PAPIER - CAHIER - CARNET,PROTEGE CAHIER - PROTEGE LIVRE
0.719323449998382,1000014204,LIBRAIRIE,LITTERATURE,LITTERATURE SENTIMENTALE 
0.719105809020938,1000015842,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,TELECOMMANDE DOMOTIQUE - ECRAN DOMOTIQUE - TABLETTE DOMOTIQUE - CENTRALE DE COMMANDE DOMOTIQUE
0.718729205989974,1000006726,SPORT,PECHE,CANNE SEULE
0.718648388231327,1000017432,BATEAU MOTEUR - VOILIER,BATEAU A MOTEUR,BATEAU PNEUMATIQUE
0.718535728275951,1000011443,INFORMATIQUE,IMPRESSION - SCANNER,PACK CARTOUCHES
0.718225720714182,1000001831,DECO - LINGE - LUMINAIRE,DECORATION DU SOL,TAPIS - DESSOUS DE TAPIS
0.717955977398977,1000006945,SPORT,SPORT DE MONTAGNE,PRISE D'ESCALADE
0.717776513617923,1000005914,AUTO - MOTO,PIECES,KIT DE REPARATION FREIN - KIT DE REFECTION FREIN
0.717641012484019,1000005870,AUTO - MOTO,PIECES,FAISCEAU D'ALLUMAGE
0.717597847003803,1000012350,DROGUERIE,PRODUIT D'ENTRETIEN,PRODUIT NETTOYAGE SPECIFIQUE POUR LES MEUBLES
0.717479700094016,1000011411,INFORMATIQUE,STOCKAGE EXTERNE,LECTEUR DE DOCUMENTS IMPRIMES
0.717063411607196,1000005334,AUTO - MOTO,PORTAGE - REMORQUAGE,COFFRE DE TOIT
0.71680662447771,1000006800,SPORT,PISCINE - PLONGEE - CHASSE SOUS-MARINE,PULL-BUOY DE NATATION
0.71676900208915,1000012558,ARTICLES POUR FUMEUR,CIGARETTE ELECTRONIQUE,LIQUIDE POUR CIGARETTE ELECTRONIQUE
0.716758033706318,1000012297,DROGUERIE,MATERIEL D'ENTRETIEN,RACLETTE DE SOL
0.716624486776736,1000003582,ELECTROMENAGER,SERVICE - CONSERVATION,TIROIR CHAUFFANT
0.716234201799094,1000010603,TELEPHONIE - GPS,ACCESSOIRE GPS,TELECOMMANDE GPS
0.716169963525745,1000016940,ELECTROMENAGER,SANTE - HYGIENE,STERILISATEUR DE BROSSE A DENTS
0.716109694340172,1000010577,TELEPHONIE - GPS,ACCESSOIRE GPS,CABLE GPS - CONNECTIQUE GPS
0.716079926068178,1000013408,ELECTRONIQUE,KIT ET MODULES,KIT REGULATEUR
0.71606995180168,1000013239,ELECTRONIQUE,BOITIERS ET COFFRETS,BOITIER D'INSTALLATION MURAL
0.716017045429166,1000015603,TELEPHONIE - GPS,GPS,PACK GPS AUTO
0.715484719018824,1000014079,LIBRAIRIE,CUISINE ET VINS,ENTREES 
0.715046184608041,1000005734,AUTO - MOTO,PIECES,BEQUILLE CENTRALE - BEQUILLE LATERALE
0.714743964271443,1000020157,SPORT,PECHE,PANTALON DE PECHE
0.714727701218423,1000018021,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,MACHINE A CREPIR
0.714158331421954,1000006202,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,POUBELLE DE BORD
0.713999292125287,1000012965,DECO - LINGE - LUMINAIRE,HORLOGE - REVEIL,HORLOGE
0.713820803889536,1000010055,BAGAGERIE,MAROQUINERIE,SAC A DOS
0.713818206850737,1000017488,BATEAU MOTEUR - VOILIER,ELECTRICITE,PRODUCTION ENERGIE A BORD - EOLIEN - SOLAIRE - HYDROGENERATEUR
0.713628878261781,1000007182,SPORT,CAMPING - CAMP DE BASE,GONFLEUR - POMPE - ACCESSOIRES
0.71350750455321,1000005322,AUTO - MOTO,PORTAGE - REMORQUAGE,PORTE-VELO - ACCESSOIRES PORTE-VELO
0.713383759742481,1000017991,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,ENCLUME
0.713375706909664,1000005438,AUTO - MOTO,AIDE A LA CONDUITE - SECURITE,KIT D'AFFICHAGE DE LA VITESSE AU PARE-BRISE
0.713219700880125,1000013304,ELECTRONIQUE,COMPOSANTS ACTIFS,COMPOSANTS - ACCESSOIRES
0.71305880042246,1000014857,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PETITES FOURNITURES,ETIQUETEUSE DE DECORATION - CLICK CLICK
0.713033517824802,1000012641,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE APERITIF - OENOLOGIE,FAUX GLACONS
0.712924992920935,1000010120,BIJOUX -  LUNETTES - MONTRES,BIJOUX,CHARM S
0.712860857784127,1000013279,ELECTRONIQUE,CAPTEURS,CAPTEUR DE MOUVEMENT
0.712749430049686,1000007596,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MATERIAU GROS OEUVRE,ISOLANT NATUREL (LAINE DE BOIS - LAINE ANIMALE - OUATE - LIEGE - CHANVRE - TORCHIS - LIN)
0.712434482149373,1000022231,AUTO - MOTO,PIECES,PEDALE LATERALE
0.712401969187644,1000009989,BAGAGERIE,ACCESSOIRES BAGAGE,MASQUE DE VOYAGE
0.712317969546266,1000006418,SPORT,CYCLES,VTC
0.711996608711248,1000019189,SPORT,MATERIEL D'ENTRAINEMENT,CHASUBLE
0.71197090640708,1000000364,PUERICULTURE,JOUET PREMIER AGE,DOUDOU
0.711836619541253,1000018571,JEUX - JOUETS,JEUX D'EAU - JEUX DE PLAGE,JOUET DE BAIN
0.711803618714582,1000017767,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,COFFRET CONSOMMABLE
0.711239049896276,1000015354,JEUX - JOUETS,DRONE,RECEPTEUR
0.711160435096296,1000020661,SONO - DJ,CONSOMMABLES ET MATERIEL DE JEU,DIAMANT POUR PLATINE VINYLE - CELLULE PHONO
